#ID	Group	Solicit	Course	Entity	Day	Hour	Bld	Type	Room
3885	35	902	93	32	3	3	1	1	14
3886	35	902	93	32	3	4	1	1	14
3887	35	902	93	32	3	5	1	1	14
3898	387	905	155	34	3	16	1	1	6
3899	387	905	155	34	3	17	1	1	6
3900	387	905	155	34	5	16	1	1	6
3901	387	905	155	34	5	17	1	1	6
3908	388	908	168	9	6	9	5	3	65
3909	388	908	168	9	6	10	5	3	65
3910	388	908	168	9	6	11	5	3	65
3911	388	908	168	9	6	12	5	3	65
3912	282	909	179	18	3	14	4	1	117
3913	282	909	179	18	3	15	4	1	117
3914	282	909	179	18	3	16	4	1	117
3915	282	909	179	18	3	17	4	1	117
3927	389	913	4	27	5	2	4	1	
3928	389	913	4	27	5	3	4	1	
3929	389	913	4	27	5	4	4	1	
3930	389	913	4	27	5	5	4	1	
3935	138	915	12	13	2	16	2	1	43
3936	138	915	12	13	2	17	2	1	43
3937	138	915	12	13	4	16	2	1	43
3938	138	915	12	13	4	17	2	1	43
3939	90	916	156	32	3	10	1	1	7
3940	90	916	156	32	3	11	1	1	7
3945	107	918	53	25	5	2	5	1	104
3946	107	918	53	25	5	3	5	1	104
3947	107	918	53	25	6	2	5	1	101
3948	107	918	53	25	6	3	5	1	101
3953	391	920	60	40	2	8	2	1	36
3954	391	920	60	40	2	9	2	1	36
3955	391	920	60	40	5	8	2	1	36
3956	391	920	60	40	5	9	2	1	36
3963	5	923	76	43	2	10	1	1	7
3964	5	923	76	43	2	11	1	1	7
3965	5	923	76	43	4	10	1	1	2
3966	5	923	76	43	4	11	1	1	2
3967	202	924	19	38	6	8	2	1	48
3968	202	924	19	38	6	9	2	1	48
3969	202	924	19	38	6	10	2	1	48
3970	202	924	19	38	6	11	2	1	48
3971	197	925	167	29	4	2	5	1	102
3972	197	925	167	29	4	1	5	1	102
3973	197	925	167	29	6	2	5	1	102
3974	197	925	167	29	6	1	5	1	102
3975	25	926	78	21	5	14	5	1	97
3976	25	926	78	21	5	15	5	1	97
3977	25	926	78	21	5	16	5	1	97
3978	25	926	78	21	5	17	5	1	97
3984	171	928	179	18	3	14	4	1	119
3985	171	928	179	18	3	15	4	1	119
3986	171	928	179	18	3	16	4	1	119
3987	171	928	179	18	3	17	4	1	119
3988	381	929	166	8	3	8	2	1	38
3989	381	929	166	8	3	9	2	1	38
3990	392	930	86	41	2	2	17	1	
3991	392	930	86	41	2	3	17	1	
3992	392	930	86	41	2	4	17	1	
3993	392	930	86	41	2	5	17	1	
3994	215	931	166	8	2	10	2	1	32
3995	215	931	166	8	2	11	2	1	32
3996	215	931	166	8	4	10	2	1	32
3997	215	931	166	8	4	11	2	1	32
4002	381	933	166	8	2	10	2	1	38
4003	381	933	166	8	2	11	2	1	38
4004	381	933	166	8	5	10	2	1	38
4005	381	933	166	8	5	11	2	1	38
4006	394	934	120	41	4	2	17	1	
4007	394	934	120	41	4	3	17	1	
4008	394	934	120	41	4	4	17	1	
4009	394	934	120	41	4	5	17	1	
4010	348	935	77	38	3	16	4	1	149
4011	348	935	77	38	3	17	4	1	149
4012	348	935	77	38	5	16	4	1	149
4013	348	935	77	38	5	17	4	1	149
4014	395	936	74	40	5	14	2	1	6
4015	395	936	74	40	5	15	2	1	6
4016	395	936	74	40	5	16	2	2	209
4017	395	936	74	40	5	17	2	2	209
4018	317	937	24	23	2	4	2	1	47
4019	317	937	24	23	2	5	2	1	47
4020	396	938	105	18	3	14	1	1	19
4021	396	938	105	18	3	15	1	1	19
4022	396	938	105	18	3	16	1	1	19
4023	396	938	105	18	3	17	1	1	19
4024	50	939	103	42	2	2	1	1	1
4025	50	939	103	42	2	3	1	1	1
4026	50	939	103	42	2	4	1	1	1
4031	397	941	41	13	4	16	2	1	45
4032	397	941	41	13	4	17	2	1	45
4033	397	941	41	13	6	16	2	1	45
4034	397	941	41	13	6	17	2	1	45
4045	229	944	83	17	4	8	2	1	51
4046	229	944	83	17	4	9	2	1	51
4047	83	945	60	40	3	4	2	1	44
4048	83	945	60	40	3	5	2	1	44
4049	83	945	60	40	5	4	2	1	44
4050	83	945	60	40	5	5	2	1	44
4051	355	946	87	43	3	8	2	1	41
4052	355	946	87	43	3	9	2	1	41
4053	355	946	87	43	4	8	2	1	41
4054	355	946	87	43	4	9	2	1	41
4055	355	946	87	43	5	8	2	1	41
4056	355	946	87	43	5	9	2	1	41
4057	398	947	157	32	2	8	1	1	29
4058	398	947	157	32	2	9	1	1	29
4059	398	947	157	32	2	10	1	1	29
4060	41	948	40	13	3	16	2	1	43
4061	41	948	40	13	3	17	2	1	43
4062	41	948	40	13	5	16	2	1	43
4063	41	948	40	13	5	17	2	1	43
4072	292	951	19	38	3	14	2	1	121
4073	292	951	19	38	3	15	2	1	121
4074	292	951	19	38	5	14	2	1	118
4075	292	951	19	38	5	15	2	1	118
4076	346	952	24	23	4	8	5	1	108
4077	346	952	24	23	4	9	5	1	108
4078	346	952	24	23	6	2	5	1	88
4079	346	952	24	23	6	3	5	1	88
4080	346	952	24	23	6	4	5	1	88
4081	151	953	75	11	2	8	5	3	65
4082	151	953	75	11	2	7	5	3	65
4083	151	953	75	11	4	8	5	3	65
4084	151	953	75	11	4	7	5	3	65
4085	267	954	166	8	2	8	2	1	32
4086	267	954	166	8	2	9	2	1	32
4087	267	954	166	8	5	8	2	1	32
4088	267	954	166	8	5	9	2	1	32
4089	399	955	12	13	3	14	2	1	44
4090	399	955	12	13	3	15	2	1	44
4091	399	955	12	13	5	14	2	1	44
4092	399	955	12	13	5	15	2	1	44
4093	221	956	53	25	2	2	2	1	43
4094	221	956	53	25	2	3	2	1	43
4095	94	957	154	34	3	4	1	1	23
4096	94	957	154	34	3	5	1	1	23
4097	94	957	154	34	6	4	1	1	23
4098	94	957	154	34	6	5	1	1	23
4099	400	958	133	34	3	8	1	1	21
4100	400	958	133	34	3	9	1	1	21
4104	401	960	13	38	3	8	2	1	55
4105	401	960	13	38	3	9	2	1	55
4106	401	960	13	38	5	8	2	1	55
4107	401	960	13	38	5	9	2	1	55
4108	74	961	74	40	3	14	2	1	220
4109	74	961	74	40	3	15	2	1	220
4110	74	961	74	40	3	16	2	1	220
4111	74	961	74	40	3	17	2	1	220
4112	167	962	142	14	4	15	17	1	
4113	167	962	142	14	4	16	17	1	
4114	167	962	142	14	4	17	17	1	
4115	167	962	142	14	4	17	17	1	
4116	31	963	35	33	2	2	4	1	0
4117	31	963	35	33	2	3	4	1	0
4118	31	963	35	33	2	4	4	1	0
4119	31	963	35	33	2	5	4	1	0
4120	206	964	41	13	3	2	2	1	40
4121	206	964	41	13	3	3	2	1	40
4122	206	964	41	13	5	2	2	1	40
4123	206	964	41	13	5	3	2	1	40
4128	82	966	93	32	3	8	1	1	24
4129	82	967	93	32	4	4	1	2	33
4130	82	967	93	32	4	5	1	2	33
4131	57	968	5	27	5	2	4	1	15
4132	57	968	5	27	5	3	4	1	15
4133	57	968	5	27	5	4	4	1	15
4134	57	968	5	27	5	5	4	1	15
4135	81	969	77	38	3	14	4	1	149
4136	81	969	77	38	3	15	4	1	149
4137	81	969	77	38	5	14	4	1	149
4138	81	969	77	38	5	15	4	1	149
4139	137	970	88	31	3	7	17	1	
4140	137	970	88	31	3	9	17	1	
4141	107	971	53	25	2	2	5	1	102
4142	107	971	53	25	2	3	5	1	102
4143	107	971	53	25	3	2	5	1	97
4144	107	971	53	25	3	3	5	1	97
4145	188	972	142	14	4	15	17	1	
4146	188	972	142	14	4	16	17	1	
4147	188	972	142	14	4	17	17	1	
4148	188	972	142	14	4	17	17	1	
4161	135	976	167	29	5	2	5	1	61
4162	135	976	167	29	5	1	5	1	61
4163	82	977	93	32	4	8	1	1	19
4164	82	977	93	32	4	9	1	1	19
4165	36	978	60	40	2	4	2	1	55
4166	36	978	60	40	2	5	2	1	55
4167	36	978	60	40	4	4	15	2	211
4168	36	978	60	40	4	5	15	2	211
4169	277	979	133	34	2	8	1	1	24
4170	277	979	133	34	2	9	1	1	24
4171	277	979	133	34	4	8	1	1	24
4172	277	979	133	34	4	9	1	1	24
4173	402	980	7	30	3	8	1	1	2
4174	402	980	7	30	3	9	1	1	2
4175	402	980	7	30	3	10	1	1	2
4176	42	981	19	38	3	14	2	1	24
4177	42	981	19	38	3	15	2	1	24
4178	42	981	19	38	5	14	2	1	24
4179	42	981	19	38	5	15	2	1	24
4180	337	982	92	39	4	1	17	1	
4181	337	982	92	39	4	2	17	1	
4182	337	982	92	39	5	1	17	1	
4183	337	982	92	39	5	2	17	1	
4188	320	984	18	33	3	14	4	1	115
4189	320	984	18	33	3	15	4	1	115
4190	320	984	18	33	3	16	4	1	115
4191	320	984	18	33	3	17	4	1	115
4192	156	985	40	13	2	16	2	1	37
4193	156	985	40	13	2	17	2	1	37
4194	156	985	40	13	6	14	2	1	37
4195	156	985	40	13	6	15	2	1	37
4196	206	986	41	13	3	2	2	1	41
4197	206	986	41	13	3	3	2	1	41
4198	206	986	41	13	5	2	2	1	42
4199	206	986	41	13	5	3	2	1	42
4200	82	987	93	32	3	11	1	1	17
4201	334	988	37	36	2	15	17	1	
4202	334	988	37	36	2	16	17	1	
4203	334	988	37	36	2	17	17	1	
4204	334	988	37	36	2	17	17	1	
4205	334	988	37	36	3	17	17	1	
4206	403	989	120	41	3	7	17	1	
4207	403	989	120	41	3	9	17	1	
4208	403	989	120	41	3	10	17	1	
4209	403	989	120	41	6	7	17	1	
4210	403	989	120	41	6	9	17	1	
4211	403	989	120	41	6	10	17	1	
4214	9	991	60	40	2	8	2	1	39
4215	9	991	60	40	2	9	2	1	39
4216	9	991	60	40	5	8	2	1	39
4217	9	991	60	40	5	9	2	1	39
4218	56	992	155	34	3	14	1	1	29
4219	56	992	155	34	3	15	1	1	29
4220	56	992	155	34	5	14	1	1	29
4221	56	992	155	34	5	15	1	1	29
4230	242	995	166	8	3	10	2	1	30
4231	242	995	166	8	3	11	2	1	30
4232	242	995	166	8	5	8	2	1	30
4233	242	995	166	8	5	9	2	1	30
4234	405	996	51	1	5	13	17	1	
4235	405	996	51	1	5	15	17	1	
4236	405	996	51	1	5	16	17	1	
4237	405	996	51	1	5	17	17	1	
4238	186	997	157	32	5	3	1	1	21
4239	186	997	157	32	5	4	1	1	21
4240	186	997	157	32	5	5	1	1	21
4241	16	998	66	24	6	2	17	1	
4242	16	998	66	24	6	3	17	1	
4243	16	998	66	24	6	4	17	1	
4244	16	998	66	24	6	5	17	1	
4245	333	999	133	34	3	4	1	1	26
4246	333	999	133	34	3	5	1	1	26
4247	333	999	133	34	5	4	1	1	
4248	333	999	133	34	5	5	1	1	
4255	144	1001	152	15	4	2	4	1	117
4256	144	1001	152	15	4	3	4	1	117
4257	144	1001	152	15	4	4	4	1	117
4258	144	1001	152	15	4	5	4	1	117
4259	267	1002	166	8	2	4	2	1	32
4260	267	1002	166	8	2	5	2	1	32
4261	267	1002	166	8	3	8	2	1	32
4262	267	1002	166	8	3	9	2	1	32
4263	28	1003	88	31	4	2	17	1	
4264	28	1003	88	31	4	3	17	1	
4265	28	1003	88	31	4	4	17	1	
4266	28	1003	88	31	4	5	17	1	
4267	28	1003	88	31	6	8	17	1	
4268	28	1003	88	31	6	9	17	1	
4269	28	1003	88	31	6	10	17	1	
4270	28	1003	88	31	6	11	17	1	
4271	406	1004	86	41	5	2	17	1	
4272	406	1004	86	41	5	3	17	1	
4273	406	1004	86	41	5	4	17	1	
4274	406	1004	86	41	5	5	17	1	
4275	81	1005	77	38	4	10	4	1	112
4276	81	1005	77	38	4	11	4	1	112
4277	81	1005	77	38	7	2	4	1	113
4278	81	1005	77	38	7	3	4	1	113
4279	81	1005	77	38	7	4	4	1	113
4280	81	1005	77	38	7	5	4	1	113
4286	407	1008	179	18	3	14	4	1	109
4287	407	1008	179	18	3	15	4	1	109
4288	407	1008	179	18	3	16	4	1	109
4289	407	1008	179	18	3	17	4	1	109
4290	183	1009	18	33	2	14	4	1	0
4291	183	1009	18	33	2	15	4	1	0
4292	183	1009	18	33	2	16	4	1	0
4293	183	1009	18	33	2	17	4	1	0
4302	409	1012	5	27	2	2	1	1	23
4303	409	1012	5	27	2	3	1	1	23
4304	409	1012	5	27	2	4	1	1	23
4305	409	1012	5	27	2	5	1	1	23
4306	410	1013	60	40	2	10	2	1	39
4307	410	1013	60	40	2	11	2	1	39
4308	410	1013	60	40	5	10	2	1	39
4309	410	1013	60	40	5	11	2	1	39
4310	111	1014	79	40	5	14	2	1	124
4311	111	1014	79	40	5	15	2	1	124
4312	111	1014	79	40	5	16	2	2	112
4313	111	1014	79	40	5	17	2	2	112
4314	68	1015	88	31	5	2	17	1	
4315	68	1015	88	31	5	3	17	1	
4316	68	1015	88	31	5	4	17	1	
4319	387	1017	155	34	2	14	1	2	35
4320	387	1017	155	34	2	15	1	2	35
4321	387	1017	155	34	4	14	1	2	35
4322	387	1017	155	34	4	15	1	2	35
4333	156	1020	40	13	4	16	2	1	38
4334	156	1020	40	13	4	17	2	1	38
4335	156	1020	40	13	5	14	2	1	38
4336	156	1020	40	13	5	15	2	1	38
4359	263	1027	77	38	2	10	4	1	111
4360	263	1027	77	38	2	11	4	1	111
4361	263	1027	77	38	4	10	4	1	111
4362	263	1027	77	38	4	11	4	1	111
4363	154	1028	76	43	3	4	1	1	19
4364	154	1028	76	43	3	5	1	1	19
4365	154	1028	76	43	5	4	1	1	26
4366	154	1028	76	43	5	5	1	1	26
4367	412	1029	78	21	3	14	5	1	91
4368	412	1029	78	21	3	15	5	1	91
4369	412	1029	78	21	3	16	5	1	91
4370	412	1029	78	21	3	17	5	1	91
4371	88	1030	41	13	4	16	2	1	41
4372	88	1030	41	13	4	17	2	1	41
4373	88	1030	41	13	6	16	2	1	41
4374	88	1030	41	13	6	17	2	1	41
4379	36	1032	60	40	2	10	2	2	4
4380	36	1032	60	40	2	11	2	2	4
4381	36	1032	60	40	5	10	2	2	4
4382	36	1032	60	40	5	11	2	2	4
4383	413	1033	169	11	5	14	2	1	126
4384	413	1033	169	11	5	15	2	1	126
4385	82	1034	93	32	6	2	1	1	54
4386	82	1034	93	32	6	3	1	1	54
4387	57	1035	5	27	2	2	1	1	29
4388	57	1035	5	27	2	3	1	1	29
4389	57	1035	5	27	2	4	1	1	29
4390	57	1035	5	27	2	5	1	1	29
4391	88	1036	41	13	3	16	2	1	40
4392	88	1036	41	13	3	17	2	1	40
4393	88	1036	41	13	5	16	2	1	40
4394	88	1036	41	13	5	17	2	1	40
4399	96	1038	103	42	2	4	5	1	85
4400	96	1038	103	42	2	5	5	1	85
4405	415	1040	153	10	4	5	5	1	99
4406	415	1040	153	10	4	6	5	1	99
4407	277	1041	133	34	2	10	1	1	24
4408	277	1041	133	34	2	11	1	1	24
4409	277	1041	133	34	4	10	1	1	24
4410	277	1041	133	34	4	11	1	1	24
4411	277	1041	133	34	6	10	1	1	24
4412	277	1041	133	34	6	11	1	1	24
4417	5	1043	76	43	2	2	1	1	26
4418	5	1043	76	43	2	3	1	1	26
4419	5	1043	76	43	4	2	1	1	8
4420	5	1043	76	43	4	3	1	1	8
4421	12	1044	156	32	3	10	1	1	14
4422	12	1044	156	32	3	11	1	1	14
4423	107	1045	53	25	5	2	5	1	59
4424	107	1045	53	25	5	3	5	1	59
4425	107	1045	53	25	6	2	5	1	91
4426	107	1045	53	25	6	3	5	1	91
4427	107	1045	53	25	6	1	5	1	91
4436	149	1048	35	33	4	2	4	2	5
4437	149	1048	35	33	4	3	4	2	5
4438	149	1048	35	33	4	4	4	2	5
4439	149	1048	35	33	4	5	4	2	5
4440	160	1049	167	29	2	10	5	1	88
4441	160	1049	167	29	3	8	5	1	88
4442	160	1049	167	29	3	9	5	1	88
4443	160	1049	167	29	3	10	5	1	88
4444	160	1049	167	29	4	4	5	1	88
4445	160	1049	167	29	4	5	5	1	88
4446	160	1049	167	29	4	9	5	1	88
4447	160	1049	167	29	4	10	5	1	88
4448	160	1049	167	29	4	11	5	1	88
4449	160	1049	167	29	5	4	5	1	88
4450	160	1049	167	29	5	8	5	1	88
4451	160	1049	167	29	5	9	5	1	88
4452	371	1050	79	40	2	14	2	1	15
4453	371	1050	79	40	2	15	2	1	15
4454	371	1050	79	40	2	16	2	1	15
4455	371	1050	79	40	2	17	2	1	15
4456	417	1051	40	13	2	14	2	1	50
4457	417	1051	40	13	2	15	2	1	50
4458	417	1051	40	13	2	16	2	1	50
4459	417	1051	40	13	2	17	2	1	50
4460	51	1052	110	27	6	2	4	1	118
4461	51	1052	110	27	6	3	4	1	118
4462	51	1052	110	27	6	4	4	1	118
4463	51	1052	110	27	6	5	4	1	118
4464	418	1053	4	27	5	2	4	1	125
4465	418	1053	4	27	5	3	4	1	125
4466	418	1053	4	27	5	4	4	1	125
4467	418	1053	4	27	5	5	4	1	125
4468	269	1054	167	29	2	8	5	1	86
4469	269	1054	167	29	2	9	5	1	86
4470	269	1054	167	29	2	10	5	1	86
4471	269	1054	167	29	2	11	5	1	86
4472	269	1054	167	29	3	8	5	1	86
4473	269	1054	167	29	3	9	5	1	86
4474	269	1054	167	29	3	10	5	1	86
4475	269	1054	167	29	3	11	5	1	86
4476	269	1054	167	29	4	8	5	1	86
4477	269	1054	167	29	4	9	5	1	86
4478	269	1054	167	29	4	10	5	1	86
4479	269	1054	167	29	4	11	5	1	86
4480	269	1054	167	29	5	8	5	1	86
4481	269	1054	167	29	5	9	5	1	86
4482	269	1054	167	29	5	10	5	1	86
4483	269	1054	167	29	5	11	5	1	86
4492	268	1057	37	36	4	17	17	1	
4493	268	1057	37	36	4	17	17	1	
4494	268	1057	37	36	6	13	17	1	
4495	268	1057	37	36	6	17	17	1	
4496	268	1057	37	36	6	17	17	1	
4497	420	1058	130	34	2	4	1	1	17
4498	420	1058	130	34	2	5	1	1	17
4503	277	1060	133	34	3	4	1	1	22
4504	277	1060	133	34	3	5	1	1	22
4505	277	1060	133	34	5	4	1	1	22
4506	277	1060	133	34	5	5	1	1	22
4509	292	1062	19	38	2	16	2	1	117
4510	292	1062	19	38	2	17	2	1	117
4511	292	1062	19	38	4	16	2	1	117
4512	292	1062	19	38	4	17	2	1	117
4513	282	1063	179	18	4	14	4	1	113
4514	282	1063	179	18	4	15	4	1	113
4515	282	1063	179	18	4	16	4	1	113
4516	282	1063	179	18	4	17	4	1	113
4517	149	1064	35	33	6	2	4	1	58
4518	149	1064	35	33	6	3	4	1	58
4519	149	1064	35	33	6	4	4	1	58
4520	149	1064	35	33	6	5	4	1	58
4521	144	1065	152	15	6	2	4	1	120
4522	144	1065	152	15	6	3	4	1	120
4523	144	1065	152	15	6	4	4	1	120
4524	144	1065	152	15	6	5	4	1	120
4526	421	1067	86	41	6	2	17	1	
4527	421	1067	86	41	6	3	17	1	
4528	421	1067	86	41	6	4	17	1	
4529	421	1067	86	41	6	5	17	1	
4530	389	1068	4	27	2	14	5	1	91
4531	389	1068	4	27	2	15	5	1	91
4532	389	1068	4	27	2	16	5	1	91
4533	389	1068	4	27	2	17	5	1	91
4538	422	1070	7	30	2	9	1	1	1
4539	422	1070	7	30	2	10	1	1	1
4540	422	1070	7	30	2	11	1	1	1
4541	409	1071	5	27	6	2	4	1	2
4542	409	1071	5	27	6	3	4	1	2
4543	409	1071	5	27	6	4	4	1	2
4544	409	1071	5	27	6	5	4	1	2
4545	109	1072	41	13	2	14	2	1	42
4546	109	1072	41	13	2	15	2	1	42
4547	109	1072	41	13	4	14	2	1	42
4548	109	1072	41	13	4	15	2	1	42
4549	47	1073	18	33	4	2	4	1	2
4550	47	1073	18	33	4	3	4	1	2
4551	47	1073	18	33	4	4	4	1	2
4552	47	1073	18	33	4	5	4	1	2
4553	165	1074	158	32	3	14	1	1	17
4554	165	1074	158	32	3	15	1	1	17
4555	165	1074	158	32	3	16	1	1	17
4556	165	1074	158	32	3	17	1	1	17
4557	338	1075	167	29	6	2	5	1	95
4558	338	1075	167	29	6	3	5	1	95
4559	338	1075	167	29	6	4	5	1	95
4560	338	1075	167	29	6	5	5	1	95
4561	163	1076	161	16	2	4	5	1	63
4562	163	1076	161	16	2	5	5	1	63
4563	163	1076	161	16	3	10	5	1	63
4564	163	1076	161	16	3	11	5	1	63
4565	423	1077	170	11	2	10	5	3	141
4566	423	1077	170	11	2	11	5	3	141
4567	56	1078	155	34	2	14	1	1	57
4568	56	1078	155	34	2	15	1	1	57
4569	56	1078	155	34	4	14	1	1	57
4570	56	1078	155	34	4	15	1	1	57
4571	56	1078	155	34	6	14	1	1	57
4572	56	1078	155	34	6	15	1	1	57
4600	177	1080	87	43	2	4	1	1	26
4601	177	1080	87	43	2	5	1	1	26
4617	302	1086	74	40	4	14	2	1	36
4618	302	1086	74	40	4	15	2	1	36
4619	302	1086	74	40	4	16	15	2	210
4620	302	1086	74	40	4	17	15	2	210
4621	82	1087	93	32	6	4	1	1	54
4622	82	1087	93	32	6	5	1	1	54
4623	82	1087	93	32	6	6	1	1	54
4624	225	1088	158	32	5	14	1	1	17
4625	225	1088	158	32	5	15	1	1	17
4626	225	1088	158	32	5	16	1	1	17
4627	225	1088	158	32	5	17	1	1	17
4632	425	1090	103	42	5	8	5	1	96
4633	425	1090	103	42	5	9	5	1	96
4638	68	1092	88	31	2	2	17	1	
4639	68	1092	88	31	2	3	17	1	
4640	68	1092	88	31	2	4	17	1	
4641	68	1092	88	31	2	5	17	1	
4642	68	1092	88	31	3	2	17	1	
4643	68	1092	88	31	3	3	17	1	
4644	68	1092	88	31	3	4	17	1	
4645	68	1092	88	31	3	5	17	1	
4646	68	1092	88	31	5	2	17	1	
4647	68	1092	88	31	5	3	17	1	
4648	68	1092	88	31	5	4	17	1	
4649	68	1092	88	31	5	5	17	1	
4650	274	1093	156	32	6	8	1	2	34
4651	274	1093	156	32	6	9	1	2	34
4656	131	1095	12	13	2	4	2	1	128
4657	131	1095	12	13	2	5	2	1	128
4658	131	1095	12	13	4	4	2	1	55
4659	131	1095	12	13	4	5	2	1	55
4660	117	1096	93	32	5	4	1	1	
4663	202	1098	19	38	2	16	2	1	21
4664	202	1098	19	38	2	17	2	1	21
4665	202	1098	19	38	4	16	2	1	21
4666	202	1098	19	38	4	17	2	1	21
4671	426	1100	179	18	6	14	2	1	2
4672	426	1100	179	18	6	15	2	1	2
4673	426	1100	179	18	6	16	2	1	2
4674	426	1100	179	18	6	17	2	1	2
4684	427	1103	73	8	5	2	2	2	210
4685	427	1103	73	8	5	3	2	2	210
4686	427	1103	73	8	6	2	1	1	26
4687	427	1103	73	8	6	3	1	1	26
4688	107	1104	53	25	4	2	5	1	108
4689	107	1104	53	25	4	3	5	1	108
4690	107	1104	53	25	5	2	5	1	108
4691	107	1104	53	25	5	3	5	1	108
4692	107	1104	53	25	5	4	5	1	108
4693	428	1105	166	8	4	4	2	1	22
4694	428	1105	166	8	4	5	2	1	22
4695	81	1106	77	38	3	16	4	1	3
4696	81	1106	77	38	3	17	4	1	3
4697	81	1106	77	38	5	16	4	2	21
4698	81	1106	77	38	5	17	4	2	21
4699	168	1107	158	32	5	4	1	1	6
4704	268	1109	37	36	4	15	17	1	
4705	268	1109	37	36	4	16	17	1	
4706	268	1109	37	36	6	15	17	1	
4707	268	1109	37	36	6	16	17	1	
4714	55	1111	142	14	3	15	17	1	
4715	55	1111	142	14	3	16	17	1	
4716	55	1111	142	14	3	17	17	1	
4717	55	1111	142	14	3	17	17	1	
4718	144	1112	152	15	5	14	4	1	119
4719	144	1112	152	15	5	15	4	1	119
4720	144	1112	152	15	5	16	4	1	119
4721	144	1112	152	15	5	17	4	1	119
4732	73	1115	182	18	3	14	4	1	120
4733	73	1115	182	18	3	15	4	1	120
4734	73	1115	182	18	3	16	4	1	120
4735	73	1115	182	18	3	17	4	1	120
4740	73	1118	182	18	4	14	4	1	120
4741	73	1118	182	18	4	15	4	1	120
4742	73	1118	182	18	4	16	4	1	120
4743	73	1118	182	18	4	17	4	1	120
4744	292	1119	19	38	3	10	2	1	42
4745	292	1119	19	38	3	11	2	1	42
4746	292	1119	19	38	5	10	2	1	42
4747	292	1119	19	38	5	11	2	1	42
4748	370	1120	87	43	2	8	1	1	6
4749	370	1120	87	43	2	9	1	1	6
4750	370	1120	87	43	2	7	1	1	6
4751	370	1120	87	43	4	8	1	1	6
4752	370	1120	87	43	4	9	1	1	6
4753	370	1120	87	43	4	7	1	1	6
4762	49	1123	166	8	5	4	2	1	36
4763	49	1123	166	8	5	5	2	1	36
4764	132	1124	157	32	5	8	1	1	27
4765	132	1124	157	32	5	9	1	1	27
4766	274	1125	156	32	4	8	1	1	15
4767	274	1125	156	32	4	9	1	1	15
4768	274	1125	156	32	4	10	1	1	15
4769	274	1125	156	32	4	11	1	1	15
4770	225	1126	158	32	2	4	1	1	18
4771	225	1126	158	32	2	5	1	1	18
4772	430	1127	60	40	3	2	2	1	44
4773	430	1127	60	40	3	3	2	1	44
4774	430	1127	60	40	5	2	2	1	4
4775	430	1127	60	40	5	3	2	1	4
4776	206	1128	41	13	2	4	2	1	42
4777	206	1128	41	13	2	5	2	1	42
4778	206	1128	41	13	4	4	2	1	40
4779	206	1128	41	13	4	5	2	1	40
4784	431	1130	120	41	5	1	17	1	
4785	431	1130	120	41	5	2	17	1	
4786	431	1130	120	41	5	3	17	1	
4787	431	1130	120	41	5	4	17	1	
4788	431	1130	120	41	5	5	17	1	
4789	431	1130	120	41	5	6	17	1	
4790	431	1130	120	41	5	7	17	1	
4791	6	1131	178	18	6	2	4	1	18
4792	6	1131	178	18	6	3	4	1	18
4793	6	1131	178	18	6	4	4	1	18
4794	6	1131	178	18	6	5	4	1	18
4795	6	1131	178	18	6	6	4	1	18
4796	6	1131	178	18	6	1	4	1	18
4797	206	1132	41	13	3	4	2	1	126
4798	206	1132	41	13	3	5	2	1	126
4811	195	1136	103	42	6	4	5	1	108
4812	195	1136	103	42	6	5	5	1	108
4813	77	1137	58	18	6	2	1	1	22
4814	77	1137	58	18	6	3	1	1	22
4815	77	1137	58	18	6	4	1	1	22
4816	77	1137	58	18	6	5	1	1	22
4821	330	1139	76	43	3	8	1	1	48
4822	330	1139	76	43	3	9	1	1	48
4823	330	1139	76	43	5	8	1	1	48
4824	330	1139	76	43	5	9	1	1	48
4837	306	1143	76	43	3	10	1	1	54
4838	306	1143	76	43	3	11	1	1	54
4839	259	1144	12	13	4	14	2	1	30
4840	259	1144	12	13	4	15	2	1	30
4841	259	1144	12	13	6	14	2	1	30
4842	259	1144	12	13	6	15	2	1	30
4843	63	1145	179	18	2	8	4	1	109
4844	63	1145	179	18	2	9	4	1	109
4845	63	1145	179	18	2	10	4	1	109
4846	63	1145	179	18	2	11	4	1	109
4847	235	1146	137	18	2	2	4	1	36
4848	235	1146	137	18	2	3	4	1	36
4849	235	1146	137	18	5	2	4	1	45
4850	235	1146	137	18	5	3	4	1	45
4855	273	1148	161	16	5	2	5	1	63
4856	273	1148	161	16	5	3	5	1	63
4857	273	1148	161	16	5	4	5	1	63
4860	163	1150	161	16	6	2	5	1	87
4861	163	1150	161	16	6	3	5	1	87
4862	163	1150	161	16	6	4	5	1	87
4863	163	1150	161	16	6	5	5	1	87
4864	14	1151	36	36	5	15	17	1	
4865	14	1151	36	36	5	16	17	1	
4866	14	1151	36	36	6	17	17	1	
4867	14	1151	36	36	6	17	17	1	
4868	183	1152	18	33	2	2	4	1	0
4869	183	1152	18	33	2	3	4	1	0
4870	183	1152	18	33	2	4	4	1	0
4871	183	1152	18	33	2	5	4	1	0
4872	144	1153	152	15	5	14	4	1	111
4873	144	1153	152	15	5	15	4	1	111
4874	144	1153	152	15	5	16	4	1	111
4875	144	1153	152	15	5	17	4	1	111
4876	144	1154	152	15	2	8	4	1	121
4877	144	1154	152	15	2	9	4	1	121
4878	144	1154	152	15	2	10	4	1	121
4879	144	1154	152	15	2	11	4	1	121
