#ID	Group	Solicit	Course	Entity	Day	Hour	Bld	Type Cap
3851 385 893 5 27 3 3 1 1 45
3852 385 893 5 27 3 4 1 1 45
3853 385 893 5 27 3 5 1 1 45
3862 242 896 166 8 3 8 2 1 45
3863 242 896 166 8 3 9 2 1 45
3864 242 896 166 8 5 10 2 1 45
3865 242 896 166 8 5 11 2 1 45
3866 42 897 19 38 2 14 2 1 45
3867 42 897 19 38 2 15 2 1 45
3868 71 898 35 33 3 8 4 1 45
3869 71 898 35 33 3 9 4 1 45
3870 71 898 35 33 3 10 4 1 45
3871 71 898 35 33 3 11 4 1 45
3876 63 900 179 18 5 2 4 1 45
3877 63 900 179 18 5 3 4 1 45
3878 63 900 179 18 5 4 4 1 45
3879 63 900 179 18 5 5 4 1 45
3880 195 901 103 42 5 2 5 1 45
3881 195 901 103 42 5 3 5 1 45
3882 195 901 103 42 5 4 5 1 45
3883 195 901 103 42 5 5 5 1 45
3884 35 902 93 32 3 2 1 1 45
3885 35 902 93 32 3 3 1 1 45
3886 35 902 93 32 3 4 1 1 45
3887 35 902 93 32 3 5 1 1 45
3898 387 905 155 34 3 16 1 1 45
3899 387 905 155 34 3 17 1 1 45
3900 387 905 155 34 5 16 1 1 45
3901 387 905 155 34 5 17 1 1 45
3908 388 908 168 9 6 9 5 3 45
3909 388 908 168 9 6 10 5 3 45
3910 388 908 168 9 6 11 5 3 45
3911 388 908 168 9 6 12 5 3 45
3912 282 909 179 18 3 14 4 1 45
3913 282 909 179 18 3 15 4 1 45
3914 282 909 179 18 3 16 4 1 45
3915 282 909 179 18 3 17 4 1 45
3927 389 913 4 27 5 2 4 1 45
3928 389 913 4 27 5 3 4 1 45
3929 389 913 4 27 5 4 4 1 45
3930 389 913 4 27 5 5 4 1 45
3935 138 915 12 13 2 16 2 1 45
3936 138 915 12 13 2 17 2 1 45
3937 138 915 12 13 4 16 2 1 45
3938 138 915 12 13 4 17 2 1 45
3939 90 916 156 32 3 10 1 1 45
3940 90 916 156 32 3 11 1 1 45
3945 107 918 53 25 5 2 5 1 45
3946 107 918 53 25 5 3 5 1 45
3947 107 918 53 25 6 2 5 1 45
3948 107 918 53 25 6 3 5 1 45
3953 391 920 60 40 2 8 2 1 45
3954 391 920 60 40 2 9 2 1 45
3955 391 920 60 40 5 8 2 1 45
3956 391 920 60 40 5 9 2 1 45
3963 5 923 76 43 2 10 1 1 45
3964 5 923 76 43 2 11 1 1 45
3965 5 923 76 43 4 10 1 1 45
3966 5 923 76 43 4 11 1 1 45
3967 202 924 19 38 6 8 2 1 45
3968 202 924 19 38 6 9 2 1 45
3969 202 924 19 38 6 10 2 1 45
3970 202 924 19 38 6 11 2 1 45
3971 197 925 167 29 4 2 5 1 45
3972 197 925 167 29 4 1 5 1 45
3973 197 925 167 29 6 2 5 1 45
3974 197 925 167 29 6 1 5 1 45
3975 25 926 78 21 5 14 5 1 45
3976 25 926 78 21 5 15 5 1 45
3977 25 926 78 21 5 16 5 1 45
3978 25 926 78 21 5 17 5 1 45
3984 171 928 179 18 3 14 4 1 45
3985 171 928 179 18 3 15 4 1 45
3986 171 928 179 18 3 16 4 1 45
3987 171 928 179 18 3 17 4 1 45
3988 381 929 166 8 3 8 2 1 45
3989 381 929 166 8 3 9 2 1 45
3990 392 930 86 41 2 2 17 1 45
3991 392 930 86 41 2 3 17 1 45
3992 392 930 86 41 2 4 17 1 45
3993 392 930 86 41 2 5 17 1 45
3994 215 931 166 8 2 10 2 1 45
3995 215 931 166 8 2 11 2 1 45
3996 215 931 166 8 4 10 2 1 45
3997 215 931 166 8 4 11 2 1 45
4002 381 933 166 8 2 10 2 1 45
4003 381 933 166 8 2 11 2 1 45
4004 381 933 166 8 5 10 2 1 45
4005 381 933 166 8 5 11 2 1 45
4006 394 934 120 41 4 2 17 1 45
4007 394 934 120 41 4 3 17 1 45
4008 394 934 120 41 4 4 17 1 45
4009 394 934 120 41 4 5 17 1 45
4010 348 935 77 38 3 16 4 1 45
4011 348 935 77 38 3 17 4 1 45
4012 348 935 77 38 5 16 4 1 45
4013 348 935 77 38 5 17 4 1 45
4014 395 936 74 40 5 14 2 1 45
4015 395 936 74 40 5 15 2 1 45
4016 395 936 74 40 5 16 2 2 45
4017 395 936 74 40 5 17 2 2 45
4018 317 937 24 23 2 4 2 1 45
4019 317 937 24 23 2 5 2 1 45
4020 396 938 105 18 3 14 1 1 45
4021 396 938 105 18 3 15 1 1 45
4022 396 938 105 18 3 16 1 1 45
4023 396 938 105 18 3 17 1 1 45
4024 50 939 103 42 2 2 1 1 45
4025 50 939 103 42 2 3 1 1 45
4026 50 939 103 42 2 4 1 1 45
4031 397 941 41 13 4 16 2 1 45
4032 397 941 41 13 4 17 2 1 45
4033 397 941 41 13 6 16 2 1 45
4034 397 941 41 13 6 17 2 1 45
4045 229 944 83 17 4 8 2 1 45
4046 229 944 83 17 4 9 2 1 45
4047 83 945 60 40 3 4 2 1 45
4048 83 945 60 40 3 5 2 1 45
4049 83 945 60 40 5 4 2 1 45
4050 83 945 60 40 5 5 2 1 45
4051 355 946 87 43 3 8 2 1 45
4052 355 946 87 43 3 9 2 1 45
4053 355 946 87 43 4 8 2 1 45
4054 355 946 87 43 4 9 2 1 45
4055 355 946 87 43 5 8 2 1 45
4056 355 946 87 43 5 9 2 1 45
4057 398 947 157 32 2 8 1 1 45
4058 398 947 157 32 2 9 1 1 45
4059 398 947 157 32 2 10 1 1 45
4060 41 948 40 13 3 16 2 1 45
4061 41 948 40 13 3 17 2 1 45
4062 41 948 40 13 5 16 2 1 45
4063 41 948 40 13 5 17 2 1 45
4072 292 951 19 38 3 14 2 1 45
4073 292 951 19 38 3 15 2 1 45
4074 292 951 19 38 5 14 2 1 45
4075 292 951 19 38 5 15 2 1 45
4076 346 952 24 23 4 8 5 1 45
4077 346 952 24 23 4 9 5 1 45
4078 346 952 24 23 6 2 5 1 45
4079 346 952 24 23 6 3 5 1 45
4080 346 952 24 23 6 4 5 1 45
4081 151 953 75 11 2 8 5 3 45
4082 151 953 75 11 2 7 5 3 45
4083 151 953 75 11 4 8 5 3 45
4084 151 953 75 11 4 7 5 3 45
4085 267 954 166 8 2 8 2 1 45
4086 267 954 166 8 2 9 2 1 45
4087 267 954 166 8 5 8 2 1 45
4088 267 954 166 8 5 9 2 1 45
4089 399 955 12 13 3 14 2 1 45
4090 399 955 12 13 3 15 2 1 45
4091 399 955 12 13 5 14 2 1 45
4092 399 955 12 13 5 15 2 1 45
4093 221 956 53 25 2 2 2 1 45
4094 221 956 53 25 2 3 2 1 45
4095 94 957 154 34 3 4 1 1 45
4096 94 957 154 34 3 5 1 1 45
4097 94 957 154 34 6 4 1 1 45
4098 94 957 154 34 6 5 1 1 45
4099 400 958 133 34 3 8 1 1 45
4100 400 958 133 34 3 9 1 1 45
4104 401 960 13 38 3 8 2 1 45
4105 401 960 13 38 3 9 2 1 45
4106 401 960 13 38 5 8 2 1 45
4107 401 960 13 38 5 9 2 1 45
4108 74 961 74 40 3 14 2 1 45
4109 74 961 74 40 3 15 2 1 45
4110 74 961 74 40 3 16 2 1 45
4111 74 961 74 40 3 17 2 1 45
4112 167 962 142 14 4 15 17 1 45
4113 167 962 142 14 4 16 17 1 45
4114 167 962 142 14 4 17 17 1 45
4115 167 962 142 14 4 17 17 1 45
4116 31 963 35 33 2 2 4 1 45
4117 31 963 35 33 2 3 4 1 45
4118 31 963 35 33 2 4 4 1 45
4119 31 963 35 33 2 5 4 1 45
4120 206 964 41 13 3 2 2 1 45
4121 206 964 41 13 3 3 2 1 45
4122 206 964 41 13 5 2 2 1 45
4123 206 964 41 13 5 3 2 1 45
4128 82 966 93 32 3 8 1 1 45
4129 82 967 93 32 4 4 1 2 45
4130 82 967 93 32 4 5 1 2 45
4131 57 968 5 27 5 2 4 1 45
4132 57 968 5 27 5 3 4 1 45
4133 57 968 5 27 5 4 4 1 45
4134 57 968 5 27 5 5 4 1 45
4135 81 969 77 38 3 14 4 1 45
4136 81 969 77 38 3 15 4 1 45
4137 81 969 77 38 5 14 4 1 45
4138 81 969 77 38 5 15 4 1 45
4139 137 970 88 31 3 7 17 1 45
4140 137 970 88 31 3 9 17 1 45
4141 107 971 53 25 2 2 5 1 45
4142 107 971 53 25 2 3 5 1 45
4143 107 971 53 25 3 2 5 1 45
4144 107 971 53 25 3 3 5 1 45
4145 188 972 142 14 4 15 17 1 45
4146 188 972 142 14 4 16 17 1 45
4147 188 972 142 14 4 17 17 1 45
4148 188 972 142 14 4 17 17 1 45
4161 135 976 167 29 5 2 5 1 45
4162 135 976 167 29 5 1 5 1 45
4163 82 977 93 32 4 8 1 1 45
4164 82 977 93 32 4 9 1 1 45
4165 36 978 60 40 2 4 2 1 45
4166 36 978 60 40 2 5 2 1 45
4167 36 978 60 40 4 4 15 2 45
4168 36 978 60 40 4 5 15 2 45
4169 277 979 133 34 2 8 1 1 45
4170 277 979 133 34 2 9 1 1 45
4171 277 979 133 34 4 8 1 1 45
4172 277 979 133 34 4 9 1 1 45
4173 402 980 7 30 3 8 1 1 45
4174 402 980 7 30 3 9 1 1 45
4175 402 980 7 30 3 10 1 1 45
4176 42 981 19 38 3 14 2 1 45
4177 42 981 19 38 3 15 2 1 45
4178 42 981 19 38 5 14 2 1 45
4179 42 981 19 38 5 15 2 1 45
4180 337 982 92 39 4 1 17 1 45
4181 337 982 92 39 4 2 17 1 45
4182 337 982 92 39 5 1 17 1 45
4183 337 982 92 39 5 2 17 1 45
4188 320 984 18 33 3 14 4 1 45
4189 320 984 18 33 3 15 4 1 45
4190 320 984 18 33 3 16 4 1 45
4191 320 984 18 33 3 17 4 1 45
4192 156 985 40 13 2 16 2 1 45
4193 156 985 40 13 2 17 2 1 45
4194 156 985 40 13 6 14 2 1 45
4195 156 985 40 13 6 15 2 1 45
4196 206 986 41 13 3 2 2 1 45
4197 206 986 41 13 3 3 2 1 45
4198 206 986 41 13 5 2 2 1 45
4199 206 986 41 13 5 3 2 1 45
4200 82 987 93 32 3 11 1 1 45
4201 334 988 37 36 2 15 17 1 45
4202 334 988 37 36 2 16 17 1 45
4203 334 988 37 36 2 17 17 1 45
4204 334 988 37 36 2 17 17 1 45
4205 334 988 37 36 3 17 17 1 45
4206 403 989 120 41 3 7 17 1 45
4207 403 989 120 41 3 9 17 1 45
4208 403 989 120 41 3 10 17 1 45
4209 403 989 120 41 6 7 17 1 45
4210 403 989 120 41 6 9 17 1 45
4211 403 989 120 41 6 10 17 1 45
4214 9 991 60 40 2 8 2 1 45
4215 9 991 60 40 2 9 2 1 45
4216 9 991 60 40 5 8 2 1 45
4217 9 991 60 40 5 9 2 1 45
4218 56 992 155 34 3 14 1 1 45
4219 56 992 155 34 3 15 1 1 45
4220 56 992 155 34 5 14 1 1 45
4221 56 992 155 34 5 15 1 1 45
4230 242 995 166 8 3 10 2 1 45
4231 242 995 166 8 3 11 2 1 45
4232 242 995 166 8 5 8 2 1 45
4233 242 995 166 8 5 9 2 1 45
4234 405 996 51 1 5 13 17 1 45
4235 405 996 51 1 5 15 17 1 45
4236 405 996 51 1 5 16 17 1 45
4237 405 996 51 1 5 17 17 1 45
4238 186 997 157 32 5 3 1 1 45
4239 186 997 157 32 5 4 1 1 45
4240 186 997 157 32 5 5 1 1 45
4241 16 998 66 24 6 2 17 1 45
4242 16 998 66 24 6 3 17 1 45
4243 16 998 66 24 6 4 17 1 45
4244 16 998 66 24 6 5 17 1 45
4245 333 999 133 34 3 4 1 1 45
4246 333 999 133 34 3 5 1 1 45
4247 333 999 133 34 5 4 1 1 45
4248 333 999 133 34 5 5 1 1 45
4255 144 1001 152 15 4 2 4 1 45
4256 144 1001 152 15 4 3 4 1 45
4257 144 1001 152 15 4 4 4 1 45
4258 144 1001 152 15 4 5 4 1 45
4259 267 1002 166 8 2 4 2 1 45
4260 267 1002 166 8 2 5 2 1 45
4261 267 1002 166 8 3 8 2 1 45
4262 267 1002 166 8 3 9 2 1 45
4263 28 1003 88 31 4 2 17 1 45
4264 28 1003 88 31 4 3 17 1 45
4265 28 1003 88 31 4 4 17 1 45
4266 28 1003 88 31 4 5 17 1 45
4267 28 1003 88 31 6 8 17 1 45
4268 28 1003 88 31 6 9 17 1 45
4269 28 1003 88 31 6 10 17 1 45
4270 28 1003 88 31 6 11 17 1 45
4271 406 1004 86 41 5 2 17 1 45
4272 406 1004 86 41 5 3 17 1 45
4273 406 1004 86 41 5 4 17 1 45
4274 406 1004 86 41 5 5 17 1 45
4275 81 1005 77 38 4 10 4 1 45
4276 81 1005 77 38 4 11 4 1 45
4277 81 1005 77 38 7 2 4 1 45
4278 81 1005 77 38 7 3 4 1 45
4279 81 1005 77 38 7 4 4 1 45
4280 81 1005 77 38 7 5 4 1 45
4286 407 1008 179 18 3 14 4 1 45
4287 407 1008 179 18 3 15 4 1 45
4288 407 1008 179 18 3 16 4 1 45
4289 407 1008 179 18 3 17 4 1 45
4290 183 1009 18 33 2 14 4 1 45
4291 183 1009 18 33 2 15 4 1 45
4292 183 1009 18 33 2 16 4 1 45
4293 183 1009 18 33 2 17 4 1 45
4302 409 1012 5 27 2 2 1 1 45
4303 409 1012 5 27 2 3 1 1 45
4304 409 1012 5 27 2 4 1 1 45
4305 409 1012 5 27 2 5 1 1 45
4306 410 1013 60 40 2 10 2 1 45
4307 410 1013 60 40 2 11 2 1 45
4308 410 1013 60 40 5 10 2 1 45
4309 410 1013 60 40 5 11 2 1 45
4310 111 1014 79 40 5 14 2 1 45
4311 111 1014 79 40 5 15 2 1 45
4312 111 1014 79 40 5 16 2 2 45
4313 111 1014 79 40 5 17 2 2 45
4314 68 1015 88 31 5 2 17 1 45
4315 68 1015 88 31 5 3 17 1 45
4316 68 1015 88 31 5 4 17 1 45
4319 387 1017 155 34 2 14 1 2 45
4320 387 1017 155 34 2 15 1 2 45
4321 387 1017 155 34 4 14 1 2 45
4322 387 1017 155 34 4 15 1 2 45
4333 156 1020 40 13 4 16 2 1 45
4334 156 1020 40 13 4 17 2 1 45
4335 156 1020 40 13 5 14 2 1 45
4336 156 1020 40 13 5 15 2 1 45
4359 263 1027 77 38 2 10 4 1 45
4360 263 1027 77 38 2 11 4 1 45
4361 263 1027 77 38 4 10 4 1 45
4362 263 1027 77 38 4 11 4 1 45
4363 154 1028 76 43 3 4 1 1 45
4364 154 1028 76 43 3 5 1 1 45
4365 154 1028 76 43 5 4 1 1 45
4366 154 1028 76 43 5 5 1 1 45
4367 412 1029 78 21 3 14 5 1 45
4368 412 1029 78 21 3 15 5 1 45
4369 412 1029 78 21 3 16 5 1 45
4370 412 1029 78 21 3 17 5 1 45
4371 88 1030 41 13 4 16 2 1 45
4372 88 1030 41 13 4 17 2 1 45
4373 88 1030 41 13 6 16 2 1 45
4374 88 1030 41 13 6 17 2 1 45
4379 36 1032 60 40 2 10 2 2 45
4380 36 1032 60 40 2 11 2 2 45
4381 36 1032 60 40 5 10 2 2 45
4382 36 1032 60 40 5 11 2 2 45
4383 413 1033 169 11 5 14 2 1 45
4384 413 1033 169 11 5 15 2 1 45
4385 82 1034 93 32 6 2 1 1 45
4386 82 1034 93 32 6 3 1 1 45
4387 57 1035 5 27 2 2 1 1 45
4388 57 1035 5 27 2 3 1 1 45
4389 57 1035 5 27 2 4 1 1 45
4390 57 1035 5 27 2 5 1 1 45
4391 88 1036 41 13 3 16 2 1 45
4392 88 1036 41 13 3 17 2 1 45
4393 88 1036 41 13 5 16 2 1 45
4394 88 1036 41 13 5 17 2 1 45
4399 96 1038 103 42 2 4 5 1 45
4400 96 1038 103 42 2 5 5 1 45
4405 415 1040 153 10 4 5 5 1 45
4406 415 1040 153 10 4 6 5 1 45
4407 277 1041 133 34 2 10 1 1 45
4408 277 1041 133 34 2 11 1 1 45
4409 277 1041 133 34 4 10 1 1 45
4410 277 1041 133 34 4 11 1 1 45
4411 277 1041 133 34 6 10 1 1 45
4412 277 1041 133 34 6 11 1 1 45
4417 5 1043 76 43 2 2 1 1 45
4418 5 1043 76 43 2 3 1 1 45
4419 5 1043 76 43 4 2 1 1 45
4420 5 1043 76 43 4 3 1 1 45
4421 12 1044 156 32 3 10 1 1 45
4422 12 1044 156 32 3 11 1 1 45
4423 107 1045 53 25 5 2 5 1 45
4424 107 1045 53 25 5 3 5 1 45
4425 107 1045 53 25 6 2 5 1 45
4426 107 1045 53 25 6 3 5 1 45
4427 107 1045 53 25 6 1 5 1 45
4436 149 1048 35 33 4 2 4 2 45
4437 149 1048 35 33 4 3 4 2 45
4438 149 1048 35 33 4 4 4 2 45
4439 149 1048 35 33 4 5 4 2 45
4440 160 1049 167 29 2 10 5 1 45
4441 160 1049 167 29 3 8 5 1 45
4442 160 1049 167 29 3 9 5 1 45
4443 160 1049 167 29 3 10 5 1 45
4444 160 1049 167 29 4 4 5 1 45
4445 160 1049 167 29 4 5 5 1 45
4446 160 1049 167 29 4 9 5 1 45
4447 160 1049 167 29 4 10 5 1 45
4448 160 1049 167 29 4 11 5 1 45
4449 160 1049 167 29 5 4 5 1 45
4450 160 1049 167 29 5 8 5 1 45
4451 160 1049 167 29 5 9 5 1 45
4452 371 1050 79 40 2 14 2 1 45
4453 371 1050 79 40 2 15 2 1 45
4454 371 1050 79 40 2 16 2 1 45
4455 371 1050 79 40 2 17 2 1 45
4456 417 1051 40 13 2 14 2 1 45
4457 417 1051 40 13 2 15 2 1 45
4458 417 1051 40 13 2 16 2 1 45
4459 417 1051 40 13 2 17 2 1 45
4460 51 1052 110 27 6 2 4 1 45
4461 51 1052 110 27 6 3 4 1 45
4462 51 1052 110 27 6 4 4 1 45
4463 51 1052 110 27 6 5 4 1 45
4464 418 1053 4 27 5 2 4 1 45
4465 418 1053 4 27 5 3 4 1 45
4466 418 1053 4 27 5 4 4 1 45
4467 418 1053 4 27 5 5 4 1 45
4468 269 1054 167 29 2 8 5 1 45
4469 269 1054 167 29 2 9 5 1 45
4470 269 1054 167 29 2 10 5 1 45
4471 269 1054 167 29 2 11 5 1 45
4472 269 1054 167 29 3 8 5 1 45
4473 269 1054 167 29 3 9 5 1 45
4474 269 1054 167 29 3 10 5 1 45
4475 269 1054 167 29 3 11 5 1 45
4476 269 1054 167 29 4 8 5 1 45
4477 269 1054 167 29 4 9 5 1 45
4478 269 1054 167 29 4 10 5 1 45
4479 269 1054 167 29 4 11 5 1 45
4480 269 1054 167 29 5 8 5 1 45
4481 269 1054 167 29 5 9 5 1 45
4482 269 1054 167 29 5 10 5 1 45
4483 269 1054 167 29 5 11 5 1 45
4492 268 1057 37 36 4 17 17 1 45
4493 268 1057 37 36 4 17 17 1 45
4494 268 1057 37 36 6 13 17 1 45
4495 268 1057 37 36 6 17 17 1 45
4496 268 1057 37 36 6 17 17 1 45
4497 420 1058 130 34 2 4 1 1 45
4498 420 1058 130 34 2 5 1 1 45
4503 277 1060 133 34 3 4 1 1 45
4504 277 1060 133 34 3 5 1 1 45
4505 277 1060 133 34 5 4 1 1 45
4506 277 1060 133 34 5 5 1 1 45
4509 292 1062 19 38 2 16 2 1 45
4510 292 1062 19 38 2 17 2 1 45
4511 292 1062 19 38 4 16 2 1 45
4512 292 1062 19 38 4 17 2 1 45
4513 282 1063 179 18 4 14 4 1 45
4514 282 1063 179 18 4 15 4 1 45
4515 282 1063 179 18 4 16 4 1 45
4516 282 1063 179 18 4 17 4 1 45
4517 149 1064 35 33 6 2 4 1 45
4518 149 1064 35 33 6 3 4 1 45
4519 149 1064 35 33 6 4 4 1 45
4520 149 1064 35 33 6 5 4 1 45
4521 144 1065 152 15 6 2 4 1 45
4522 144 1065 152 15 6 3 4 1 45
4523 144 1065 152 15 6 4 4 1 45
4524 144 1065 152 15 6 5 4 1 45
4526 421 1067 86 41 6 2 17 1 45
4527 421 1067 86 41 6 3 17 1 45
4528 421 1067 86 41 6 4 17 1 45
4529 421 1067 86 41 6 5 17 1 45
4530 389 1068 4 27 2 14 5 1 45
4531 389 1068 4 27 2 15 5 1 45
4532 389 1068 4 27 2 16 5 1 45
4533 389 1068 4 27 2 17 5 1 45
4538 422 1070 7 30 2 9 1 1 45
4539 422 1070 7 30 2 10 1 1 45
4540 422 1070 7 30 2 11 1 1 45
4541 409 1071 5 27 6 2 4 1 45
4542 409 1071 5 27 6 3 4 1 45
4543 409 1071 5 27 6 4 4 1 45
4544 409 1071 5 27 6 5 4 1 45
4545 109 1072 41 13 2 14 2 1 45
4546 109 1072 41 13 2 15 2 1 45
4547 109 1072 41 13 4 14 2 1 45
4548 109 1072 41 13 4 15 2 1 45
4549 47 1073 18 33 4 2 4 1 45
4550 47 1073 18 33 4 3 4 1 45
4551 47 1073 18 33 4 4 4 1 45
4552 47 1073 18 33 4 5 4 1 45
4553 165 1074 158 32 3 14 1 1 45
4554 165 1074 158 32 3 15 1 1 45
4555 165 1074 158 32 3 16 1 1 45
4556 165 1074 158 32 3 17 1 1 45
4557 338 1075 167 29 6 2 5 1 45
4558 338 1075 167 29 6 3 5 1 45
4559 338 1075 167 29 6 4 5 1 45
4560 338 1075 167 29 6 5 5 1 45
4561 163 1076 161 16 2 4 5 1 45
4562 163 1076 161 16 2 5 5 1 45
4563 163 1076 161 16 3 10 5 1 45
4564 163 1076 161 16 3 11 5 1 45
4565 423 1077 170 11 2 10 5 3 45
4566 423 1077 170 11 2 11 5 3 45
4567 56 1078 155 34 2 14 1 1 45
4568 56 1078 155 34 2 15 1 1 45
4569 56 1078 155 34 4 14 1 1 45
4570 56 1078 155 34 4 15 1 1 45
4571 56 1078 155 34 6 14 1 1 45
4572 56 1078 155 34 6 15 1 1 45
4600 177 1080 87 43 2 4 1 1 45
4601 177 1080 87 43 2 5 1 1 45
4617 302 1086 74 40 4 14 2 1 45
4618 302 1086 74 40 4 15 2 1 45
4619 302 1086 74 40 4 16 15 2 45
4620 302 1086 74 40 4 17 15 2 45
4621 82 1087 93 32 6 4 1 1 45
4622 82 1087 93 32 6 5 1 1 45
4623 82 1087 93 32 6 6 1 1 45
4624 225 1088 158 32 5 14 1 1 45
4625 225 1088 158 32 5 15 1 1 45
4626 225 1088 158 32 5 16 1 1 45
4627 225 1088 158 32 5 17 1 1 45
4632 425 1090 103 42 5 8 5 1 45
4633 425 1090 103 42 5 9 5 1 45
4638 68 1092 88 31 2 2 17 1 45
4639 68 1092 88 31 2 3 17 1 45
4640 68 1092 88 31 2 4 17 1 45
4641 68 1092 88 31 2 5 17 1 45
4642 68 1092 88 31 3 2 17 1 45
4643 68 1092 88 31 3 3 17 1 45
4644 68 1092 88 31 3 4 17 1 45
4645 68 1092 88 31 3 5 17 1 45
4646 68 1092 88 31 5 2 17 1 45
4647 68 1092 88 31 5 3 17 1 45
4648 68 1092 88 31 5 4 17 1 45
4649 68 1092 88 31 5 5 17 1 45
4650 274 1093 156 32 6 8 1 2 45
4651 274 1093 156 32 6 9 1 2 45
4656 131 1095 12 13 2 4 2 1 45
4657 131 1095 12 13 2 5 2 1 45
4658 131 1095 12 13 4 4 2 1 45
4659 131 1095 12 13 4 5 2 1 45
4660 117 1096 93 32 5 4 1 1 45
4663 202 1098 19 38 2 16 2 1 45
4664 202 1098 19 38 2 17 2 1 45
4665 202 1098 19 38 4 16 2 1 45
4666 202 1098 19 38 4 17 2 1 45
4671 426 1100 179 18 6 14 2 1 45
4672 426 1100 179 18 6 15 2 1 45
4673 426 1100 179 18 6 16 2 1 45
4674 426 1100 179 18 6 17 2 1 45
4684 427 1103 73 8 5 2 2 2 45
4685 427 1103 73 8 5 3 2 2 45
4686 427 1103 73 8 6 2 1 1 45
4687 427 1103 73 8 6 3 1 1 45
4688 107 1104 53 25 4 2 5 1 45
4689 107 1104 53 25 4 3 5 1 45
4690 107 1104 53 25 5 2 5 1 45
4691 107 1104 53 25 5 3 5 1 45
4692 107 1104 53 25 5 4 5 1 45
4693 428 1105 166 8 4 4 2 1 45
4694 428 1105 166 8 4 5 2 1 45
4695 81 1106 77 38 3 16 4 1 45
4696 81 1106 77 38 3 17 4 1 45
4697 81 1106 77 38 5 16 4 2 45
4698 81 1106 77 38 5 17 4 2 45
4699 168 1107 158 32 5 4 1 1 45
4704 268 1109 37 36 4 15 17 1 45
4705 268 1109 37 36 4 16 17 1 45
4706 268 1109 37 36 6 15 17 1 45
4707 268 1109 37 36 6 16 17 1 45
4714 55 1111 142 14 3 15 17 1 45
4715 55 1111 142 14 3 16 17 1 45
4716 55 1111 142 14 3 17 17 1 45
4717 55 1111 142 14 3 17 17 1 45
4718 144 1112 152 15 5 14 4 1 45
4719 144 1112 152 15 5 15 4 1 45
4720 144 1112 152 15 5 16 4 1 45
4721 144 1112 152 15 5 17 4 1 45
4732 73 1115 182 18 3 14 4 1 45
4733 73 1115 182 18 3 15 4 1 45
4734 73 1115 182 18 3 16 4 1 45
4735 73 1115 182 18 3 17 4 1 45
4740 73 1118 182 18 4 14 4 1 45
4741 73 1118 182 18 4 15 4 1 45
4742 73 1118 182 18 4 16 4 1 45
4743 73 1118 182 18 4 17 4 1 45
4744 292 1119 19 38 3 10 2 1 45
4745 292 1119 19 38 3 11 2 1 45
4746 292 1119 19 38 5 10 2 1 45
4747 292 1119 19 38 5 11 2 1 45
4748 370 1120 87 43 2 8 1 1 45
4749 370 1120 87 43 2 9 1 1 45
4750 370 1120 87 43 2 7 1 1 45
4751 370 1120 87 43 4 8 1 1 45
4752 370 1120 87 43 4 9 1 1 45
4753 370 1120 87 43 4 7 1 1 45
4762 49 1123 166 8 5 4 2 1 45
4763 49 1123 166 8 5 5 2 1 45
4764 132 1124 157 32 5 8 1 1 45
4765 132 1124 157 32 5 9 1 1 45
4766 274 1125 156 32 4 8 1 1 45
4767 274 1125 156 32 4 9 1 1 45
4768 274 1125 156 32 4 10 1 1 45
4769 274 1125 156 32 4 11 1 1 45
4770 225 1126 158 32 2 4 1 1 45
4771 225 1126 158 32 2 5 1 1 45
4772 430 1127 60 40 3 2 2 1 45
4773 430 1127 60 40 3 3 2 1 45
4774 430 1127 60 40 5 2 2 1 45
4775 430 1127 60 40 5 3 2 1 45
4776 206 1128 41 13 2 4 2 1 45
4777 206 1128 41 13 2 5 2 1 45
4778 206 1128 41 13 4 4 2 1 45
4779 206 1128 41 13 4 5 2 1 45
4784 431 1130 120 41 5 1 17 1 45
4785 431 1130 120 41 5 2 17 1 45
4786 431 1130 120 41 5 3 17 1 45
4787 431 1130 120 41 5 4 17 1 45
4788 431 1130 120 41 5 5 17 1 45
4789 431 1130 120 41 5 6 17 1 45
4790 431 1130 120 41 5 7 17 1 45
4791 6 1131 178 18 6 2 4 1 45
4792 6 1131 178 18 6 3 4 1 45
4793 6 1131 178 18 6 4 4 1 45
4794 6 1131 178 18 6 5 4 1 45
4795 6 1131 178 18 6 6 4 1 45
4796 6 1131 178 18 6 1 4 1 45
4797 206 1132 41 13 3 4 2 1 45
4798 206 1132 41 13 3 5 2 1 45
4811 195 1136 103 42 6 4 5 1 45
4812 195 1136 103 42 6 5 5 1 45
4813 77 1137 58 18 6 2 1 1 45
4814 77 1137 58 18 6 3 1 1 45
4815 77 1137 58 18 6 4 1 1 45
4816 77 1137 58 18 6 5 1 1 45
4821 330 1139 76 43 3 8 1 1 45
4822 330 1139 76 43 3 9 1 1 45
4823 330 1139 76 43 5 8 1 1 45
4824 330 1139 76 43 5 9 1 1 45
4837 306 1143 76 43 3 10 1 1 45
4838 306 1143 76 43 3 11 1 1 45
4839 259 1144 12 13 4 14 2 1 45
4840 259 1144 12 13 4 15 2 1 45
4841 259 1144 12 13 6 14 2 1 45
4842 259 1144 12 13 6 15 2 1 45
4843 63 1145 179 18 2 8 4 1 45
4844 63 1145 179 18 2 9 4 1 45
4845 63 1145 179 18 2 10 4 1 45
4846 63 1145 179 18 2 11 4 1 45
4847 235 1146 137 18 2 2 4 1 45
